Column1,Column2,Column3,Column4,Column5
Interval=,0.05 s,,,
ExcelDateTime=,4.4355478776009855e+004,8/06/2021 11:29:26.247252,,
TimeFormat=,StartOfBlock,,,
DateFormat=,,,,
ChannelTitle=,TCD,DCS/trNIRS,ECG,HR
Range=,10.000 V,5.000 V,20.000 mV,105.5050 BPM
UnitName=,cm/s,*,*,*
TopValue=,160.00,*,*,*
BottomValue=,-160.00,*,*,*
171.05,48.9467,5.004544,-0.02933402,65.53204
171.1,48.1241,5.004534,0.1206533,64.81392
171.15,47.6349,5.004637,0.03738047,63.37768
171.2,47.1389,5.004591,-0.04768912,63.37768
171.25,44.9218,5.004522,-0.03108673,63.37768
171.3,48.7582,5.004491,-0.003303409,63.37768
171.35,76.1275,5.004516,0.07319409,63.37768
171.4,84.5018,5.004491,0.1280828,63.37768
171.45,78.2866,5.004569,-0.03909914,63.37768
171.5,72.1125,5.004463,-0.06989449,63.37768
171.55,70.9501,5.0046,-0.06519113,63.37768
171.6,60.9088,5.004531,-0.05979473,63.37768
171.65,61.4404,5.00455,-0.06692543,63.37768
171.7,64.1082,5.004594,-0.07168595,63.37768
171.75,60.7247,5.004537,-0.07491795,63.37768
171.8,55.0399,5.004625,-0.07268487,63.37768
171.85,53.4919,5.004547,-0.07086967,63.37768
171.9,50.9761,5.004594,-0.06613738,63.37768
171.95,49.194,5.004622,-0.04578465,63.37768
172,48.868,5.004578,-0.05077862,63.37768
172.05,46.8066,5.004478,0.1538037,65.11816
172.1,47.1379,5.004653,-0.03961692,68.59913
172.15,45.2166,5.004547,-0.05855207,68.59913
172.2,43.538,5.004609,-0.04397529,68.59913
172.25,45.8931,5.004644,-0.01706842,68.59913
172.3,71.6573,5.004691,0.06897559,68.59913
172.35,81.7252,5.004587,0.105494,68.59913
172.4,74.6978,5.004653,-0.07353331,68.59913
172.45,68.7072,5.004525,-0.09525171,68.59913
172.5,65.9389,5.004619,-0.08517094,68.59913
172.55,57.3156,5.004625,-0.07717361,68.59913
172.6,58.7456,5.004587,-0.06916169,68.59913
172.65,60.6399,5.004591,-0.07298624,68.59913
172.7,57.5828,5.004662,-0.06503513,68.59913
172.75,53.4359,5.004628,-0.05799225,68.59913
172.8,51.2517,5.004463,-0.05693099,68.59913
172.85,49.9659,5.004609,-0.02318579,68.59913
172.9,48.2895,5.004644,-0.05611001,68.59913
172.95,48.0951,5.004541,0.2195928,68.49584
173,47.0633,5.004556,-0.05897573,68.28927
173.05,45.4747,5.0046,-0.02391338,68.28927
173.1,42.4763,5.004522,-0.003745802,68.28927
173.15,53.0866,5.004669,0.03932951,68.28927
173.2,76.8452,5.004634,0.1603309,68.28927
173.25,78.4308,5.004556,0.02778151,68.28927
173.3,70.7218,5.004541,-0.06571668,68.28927
173.35,69.1438,5.004591,-0.05998054,68.28927
173.4,62.2729,5.004591,-0.04553075,68.28927
173.45,57.3692,5.004559,-0.04270757,68.28927
173.5,59.6455,5.0046,-0.0383786,68.28927
173.55,59.4164,5.004615,-0.04098753,68.28927
173.6,56.8742,5.004628,-0.03387219,68.28927
173.65,52.5823,5.004609,-0.02763089,68.28927
173.7,50.7136,5.004566,-0.01122765,68.28927
173.75,48.6702,5.004509,-0.01550303,68.28927
173.8,48.0626,5.004631,0.1093669,68.33078
173.85,47.3207,5.004622,0.08027579,68.41379
173.9,46.2808,5.004619,-0.03521032,68.41379
173.95,43.7055,5.004625,-0.01418779,68.41379
174,45.5928,5.004597,0.006636716,68.41379
174.05,74.6423,5.004634,0.08111115,68.41379
174.1,83.9227,5.004572,0.1405249,68.41379
174.15,77.4716,5.0046,-0.02345592,68.41379
174.2,74.1055,5.004615,-0.05497164,68.41379
174.25,71.6812,5.004606,-0.04579591,68.41379
174.3,62.8064,5.0046,-0.03681455,68.41379
174.35,63.1822,5.004606,-0.03378554,68.41379
174.4,63.8321,5.004584,-0.04340224,68.41379
174.45,63.2968,5.004587,-0.05000108,68.41379
174.5,59.3053,5.004547,-0.056321,68.41379
174.55,55.4183,5.004615,-0.06163723,68.41379
174.6,51.8695,5.004569,-0.03595239,68.41379
174.65,50.306,5.004562,-0.07115842,68.41379
174.7,50.6923,5.004441,0.2002625,70.25415
174.75,48.144,5.004637,-0.1021681,73.93488
174.8,47.1089,5.004591,-0.07341273,73.93488
174.85,45.7106,5.004606,-0.05227597,73.93488
174.9,57.35,5.0046,-0.008405533,73.93488
174.95,82.5345,5.004494,0.1098421,73.93488
175,82.8992,5.004537,0.01668325,73.93488
175.05,76.1392,5.004553,-0.09075829,73.93488
175.1,74.2558,5.004578,-0.08341619,73.93488
175.15,68.2613,5.004384,-0.07574621,73.93488
175.2,62.3888,5.004562,-0.06831742,73.93488
175.25,65.3772,5.00455,-0.06888944,73.93488
175.3,65.1083,5.004525,-0.06097276,73.93488
175.35,60.6986,5.004466,-0.06152562,73.93488
175.4,56.932,5.004631,-0.03048636,73.93488
175.45,54.0896,5.004556,-0.04941286,73.93488
175.5,51.7573,5.004372,0.2232877,73.84366
175.55,52.1425,5.004584,-0.0979287,73.66121
175.6,49.1078,5.004637,-0.04167247,73.66121
175.65,47.0446,5.004625,-0.02339754,73.66121
175.7,50.0126,5.004394,0.01936654,73.66121
175.75,72.3977,5.004597,0.129422,73.66121
175.8,84.8815,5.004428,0.06719968,73.66121
175.85,77.6008,5.0046,-0.07977919,73.66121
175.9,73.3655,5.004656,-0.09132334,73.66121
175.95,67.188,5.004587,-0.07269144,73.66121
176,59.1998,5.004503,-0.06064032,73.66121
176.05,61.7638,5.004553,-0.0681458,73.66121
176.1,62.6468,5.004481,-0.06425325,73.66121
176.15,56.6709,5.004463,-0.05928637,73.66121
176.2,51.5745,5.004456,-0.03589467,73.66121
176.25,48.9548,5.004513,-0.03771615,73.66121
176.3,46.7588,5.004497,0.1060846,73.66121
176.35,43.7495,5.004484,0.04749698,73.60868
176.4,44.6319,5.004381,-0.05811106,73.50363
176.45,43.2664,5.004566,-0.03355936,73.50363
176.5,41.9983,5.00455,-0.01431332,73.50363
176.55,51.2658,5.004522,0.06939137,73.50363
176.6,62.9623,5.004597,0.1168873,73.50363
176.65,66.6404,5.004606,-0.05090353,73.50363
176.7,67.7651,5.004559,-0.07187909,73.50363
176.75,66.597,5.004547,-0.06011355,73.50363
176.8,59.2414,5.004494,-0.04845488,73.50363
176.85,57.0913,5.004581,-0.04566918,73.50363
176.9,56.3619,5.004447,-0.04712997,73.50363
176.95,55.6191,5.004578,-0.04902873,73.50363
177,51.5589,5.004509,-0.05380675,73.50363
177.05,48.8794,5.004488,-0.03745477,73.50363
177.1,47.1581,5.004494,-0.08388409,73.50363
177.15,44.72,5.004566,0.1868507,74.87412
177.2,44.5691,5.004578,-0.08829656,77.61513
177.25,42.5231,5.004569,-0.06371178,77.61513
177.3,40.7538,5.004522,-0.04387568,77.61513
177.35,44.2633,5.004466,0.008319857,77.61513
177.4,58.9334,5.004556,0.1159881,77.61513
177.45,66.311,5.004637,-0.02959645,77.61513
177.5,63.9334,5.00455,-0.09606781,77.61513
177.55,63.0164,5.004569,-0.094257,77.61513
177.6,59.5226,5.004528,-0.07528938,77.61513
177.65,58.0967,5.004556,-0.06488365,77.61513
177.7,57.7328,5.004559,-0.06042118,77.61513
177.75,55.7953,5.004509,-0.05567972,77.61513
177.8,55.5779,5.004544,-0.03712349,77.61513
177.85,51.7973,5.004556,-0.03980751,77.61513
177.9,49.8922,5.004422,0.2029709,77.55849
177.95,48.699,5.004581,-0.07269437,77.44523
178,46.5318,5.004587,-0.0420694,77.44523
178.05,44.2826,5.004587,-0.02174765,77.44523
178.1,44.109,5.004559,0.01197177,77.44523
178.15,53.1498,5.004615,0.121591,77.44523
178.2,61.8501,5.004497,0.09215116,77.44523
178.25,62.204,5.004525,-0.06310339,77.44523
178.3,63.6722,5.004615,-0.06231679,77.44523
178.35,58.6994,5.004569,-0.05035287,77.44523
178.4,55.2207,5.004578,-0.03957384,77.44523
178.45,54.3421,5.004581,-0.04381308,77.44523
178.5,53.6912,5.004553,-0.04804627,77.44523
178.55,51.7164,5.004547,-0.04314476,77.44523
178.6,50.0242,5.004572,-0.02047222,77.44523
178.65,45.9354,5.004569,-0.04944976,77.44523
178.7,43.9809,5.004478,0.2117428,76.87616
178.75,41.9418,5.004553,-0.05865472,75.73802
178.8,41.3434,5.004566,-0.03854761,75.73802
178.85,40.1787,5.00455,-0.01101851,75.73802
178.9,44.7322,5.004522,0.03850992,75.73802
178.95,55.5689,5.004584,0.1448399,75.73802
179,54.3022,5.004541,-0.01932016,75.73802
179.05,56.1889,5.004544,-0.07920229,75.73802
179.1,57.7512,5.004375,-0.07418245,75.73802
179.15,55.1981,5.004525,-0.05512232,75.73802
179.2,54.9809,5.004431,-0.04702982,75.73802
179.25,52.2877,5.004537,-0.04878746,75.73802
179.3,51.3553,5.004597,-0.04912399,75.73802
179.35,50.2275,5.004506,-0.03847181,75.73802
179.4,49.3339,5.004541,-0.02490271,75.73802
179.45,45.9439,5.004469,-0.009333622,75.73802
179.5,43.4389,5.004531,0.1681668,74.83183
179.55,42.6236,5.004541,-0.04937631,73.01945
179.6,40.5268,5.004609,-0.02963053,73.01945
179.65,38.272,5.004581,-0.01119461,73.01945
179.7,42.8251,5.004575,0.06032944,73.01945
179.75,46.7184,5.004556,0.136701,73.01945
179.8,49.5303,5.004435,-0.03841446,73.01945
179.85,49.2753,5.004513,-0.07132186,73.01945
179.9,52.6158,5.004519,-0.05910672,73.01945
179.95,49.7073,5.004494,-0.05196885,73.01945
180,46.553,5.004422,-0.04641194,73.01945
180.05,47.8226,5.004472,-0.04969575,73.01945
180.1,47.6241,5.004525,-0.04712842,73.01945
180.15,49.602,5.004528,-0.04629812,73.01945
180.2,49.0255,5.004541,-0.01195572,73.01945
180.25,46.9788,5.004544,-0.04775829,73.01945
180.3,43.7388,5.004503,0.2381886,72.04231
180.35,43.3635,5.004619,-0.08539792,70.08804
180.4,40.2092,5.004484,-0.03319981,70.08804
180.45,40.1592,5.004516,-0.02299583,70.08804
180.5,42.3591,5.0045,0.01407538,70.08804
180.55,53.3338,5.004369,0.1213145,70.08804
180.6,50.5155,5.004541,0.03631248,70.08804
180.65,53.2903,5.004531,-0.07451667,70.08804
180.7,50.732,5.004519,-0.07053146,70.08804
180.75,51.0838,5.004559,-0.06249315,70.08804
180.8,53.7301,5.004453,-0.05155224,70.08804
180.85,51.8882,5.004569,-0.0516052,70.08804
180.9,52.5908,5.004519,-0.05587875,70.08804
180.95,52.1692,5.004594,-0.04801704,70.08804
181,51.0839,5.004587,-0.0423947,70.08804
181.05,49.5662,5.004566,-0.01732845,70.08804
181.1,45.5403,5.004531,-0.03863192,70.08804
181.15,43.7606,5.004544,0.2417709,70.00636
181.2,42.6653,5.004581,-0.0930092,69.84303
181.25,40.6096,5.004587,-0.03921341,69.84303
181.3,41.0212,5.004578,-0.01836517,69.84303
181.35,41.4297,5.004622,0.01884081,69.84303
181.4,51.8577,5.004481,0.1353047,69.84303
181.45,51.4711,5.004491,0.05674499,69.84303
181.5,52.5994,5.004484,-0.07342924,69.84303
181.55,60.229,5.004478,-0.06722325,69.84303
181.6,49.9758,5.004603,-0.0636195,69.84303
181.65,49.496,5.004481,-0.0477825,69.84303
181.7,51.5694,5.004469,-0.05381614,69.84303
181.75,50.384,5.004603,-0.04850756,69.84303
181.8,50.3749,5.004591,-0.04666325,69.84303
181.85,50.7555,5.0046,-0.03984698,69.84303
181.9,47.107,5.004556,-0.01810387,69.84303
181.95,47.0087,5.004541,-0.03027932,69.84303
182,43.0771,5.004544,0.2217091,69.20027
182.05,41.4552,5.00455,-0.05282466,67.91473
182.1,40.3862,5.004544,-0.0390011,67.91473
182.15,39.0842,5.004537,-0.01822867,67.91473
182.2,39.4727,5.004537,0.01417756,67.91473
182.25,49.5264,5.004453,0.1122656,67.91473
182.3,50.1594,5.0046,0.1000778,67.91473
182.35,52.8723,5.004537,-0.06523481,67.91473
182.4,58.0536,5.004594,-0.07344422,67.91473
182.45,51.399,5.004553,-0.05780871,67.91473
182.5,48.1735,5.004569,-0.04773581,67.91473
182.55,50.3789,5.004587,-0.04898125,67.91473
182.6,49.4691,5.004531,-0.0457174,67.91473
182.65,50.63,5.004472,-0.04305369,67.91473
182.7,48.8889,5.004497,-0.04524337,67.91473
182.75,45.1781,5.004488,-0.03958011,67.91473
182.8,42.6255,5.004562,-0.01365962,67.91473
182.85,41.6943,5.004453,-0.04383074,67.91473
182.9,42.138,5.004522,0.2445253,66.79506
182.95,39.8578,5.004553,-0.07780314,64.55571
183,38.6178,5.004612,-0.03142235,64.55571
183.05,38.5084,5.004631,-0.02110756,64.55571
183.1,42.4629,5.004547,0.02975446,64.55571
183.15,48.0419,5.004534,0.1286563,64.55571
183.2,52.5118,5.004537,0.03848465,64.55571
183.25,56.0869,5.004553,-0.07308465,64.55571
183.3,57.8908,5.004509,-0.06382708,64.55571
183.35,54.1929,5.004594,-0.05755423,64.55571
183.4,52.6524,5.004528,-0.04289202,64.55571
183.45,55.7388,5.004597,-0.04709259,64.55571
183.5,53.8013,5.004631,-0.04431741,64.55571
183.55,52.1868,5.004628,-0.04501956,64.55571
183.6,49.3111,5.004509,-0.03111564,64.55571
183.65,48.3403,5.004612,-0.03539239,64.55571
183.7,46.4567,5.004572,-0.02339331,64.55571
183.75,49.5251,5.004575,-0.01732237,64.55571
183.8,43.6628,5.004575,0.01410777,64.55571
183.85,42.8813,5.004525,0.1725416,64.20389
183.9,38.5024,5.004431,-0.04549528,63.50026
183.95,39.3589,5.004534,-0.0267041,63.50026
184,38.9067,5.0041,-0.01210488,63.50026
184.05,47.6504,5.004719,0.05606076,63.50026
184.1,50.6007,5.004634,0.134108,63.50026
184.15,55.1337,5.004566,-0.01755279,63.50026
184.2,55.4347,5.004544,-0.05854804,63.50026
184.25,51.0313,5.004484,-0.04869614,63.50026
184.3,50.5696,5.004519,-0.03882445,63.50026
184.35,53.1792,5.004525,-0.03383181,63.50026
184.4,54.5721,5.004597,-0.02857863,63.50026
184.45,54.9285,5.004612,-0.03160607,63.50026
184.5,50.4711,5.004559,-0.02670724,63.50026
184.55,49.1577,5.004612,-0.02012255,63.50026
184.6,46.3522,5.004553,-0.01365458,63.50026
184.65,42.9643,5.004566,-0.002998244,63.50026
184.7,42.8024,5.00455,0.003043873,63.50026
184.75,40.4246,5.004481,0.09648746,63.50026
184.8,38.4237,5.004497,0.1240417,64.06934
184.85,37.3814,5.004506,-0.02175369,65.20749
184.9,40.3942,5.004528,-0.01093132,65.20749
184.95,35.766,5.004609,0.009191653,65.20749
185,45.5772,5.004562,0.08469056,65.20749
185.05,50.4702,5.004553,0.1513116,65.20749
185.1,52.578,5.004556,-0.01238092,65.20749
185.15,55.2247,5.004597,-0.04824008,65.20749
185.2,52.6999,5.004575,-0.04830728,65.20749
185.25,49.5696,5.004547,-0.04108599,65.20749
185.3,51.0201,5.004581,-0.04933005,65.20749
185.35,55.4411,5.004612,-0.06882583,65.20749
185.4,50.2154,5.004612,-0.07436955,65.20749
185.45,51.1097,5.004569,-0.08190784,65.20749
185.5,47.3006,5.004619,-0.08194873,65.20749
185.55,45.9264,5.004547,-0.08061447,65.20749
185.6,44.4927,5.004556,-0.05798537,65.20749
185.65,42.6885,5.004516,-0.08107321,65.20749
185.7,41.5994,5.004562,0.192012,66.84507
185.75,41.0859,5.004656,-0.1068597,70.12023
185.8,36.0991,5.004634,-0.07066265,70.12023
185.85,37.7365,5.004622,-0.04862653,70.12023
185.9,40.3997,5.004569,0.000286092,70.12023
185.95,47.8512,5.004619,0.1206962,70.12023
186,50.5194,5.004647,0.02036677,70.12023
186.05,51.219,5.004519,-0.08640485,70.12023
186.1,52.4603,5.004481,-0.07915371,70.12023
186.15,46.7458,5.004513,-0.06484935,70.12023
186.2,45.743,5.0045,-0.05599224,70.12023
186.25,51.5501,5.004541,-0.05282399,70.12023
186.3,50.4663,5.004537,-0.04987753,70.12023
186.35,45.7385,5.004334,-0.04696977,70.12023
186.4,47.9948,5.004435,-0.0360693,70.12023
186.45,45.9034,5.004528,-0.002106766,70.12023
186.5,42.3185,5.004347,-0.03479253,70.12023
186.55,41.7444,5.004447,0.2490278,71.59288
186.6,41.4555,5.004603,-0.07060122,74.53818
186.65,42.72,5.00455,-0.02641014,74.53818
186.7,38.8169,5.0046,-0.002494823,74.53818
186.75,40.0013,5.004503,0.04523963,74.53818
186.8,46.1593,5.004531,0.1669337,74.53818
186.85,52.5973,5.00455,0.06630641,74.53818
186.9,51.6722,5.004622,-0.05673514,74.53818
186.95,54.9715,5.004631,-0.06279553,74.53818
187,46.8284,5.004556,-0.04237207,74.53818
187.05,50.3516,5.004528,-0.03905468,74.53818
187.1,52.439,5.004531,-0.04181584,74.53818
187.15,52.7915,5.004494,-0.03631238,74.53818
187.2,53.461,5.004562,-0.03693473,74.53818
187.25,49.0961,5.004537,-0.006134866,74.53818
187.3,45.9885,5.004516,-0.02654068,74.53818
187.35,45.8906,5.004522,0.2552386,74.06347
187.4,43.0508,5.004547,-0.07735806,73.11406
187.45,40.955,5.004544,-0.03097791,73.11406
187.5,40.4476,5.004572,-0.01911299,73.11406
187.55,43.2429,5.004781,0.02236585,73.11406
187.6,51.7492,5.004866,0.1429223,73.11406
187.65,52.7333,5.004825,0.08166389,73.11406
187.7,55.7502,5.004775,-0.05408125,73.11406
187.75,59.4087,5.004738,-0.05490334,73.11406
187.8,55.9748,5.004666,-0.04836003,73.11406
187.85,55.5741,5.004516,-0.03419869,73.11406
187.9,62.5895,5.004656,-0.04008417,73.11406
187.95,52.4723,5.0047,-0.03768859,73.11406
188,54.2476,5.004547,-0.02522877,73.11406
188.05,53.3332,5.004459,-0.0122044,73.11406
188.1,50.0782,5.004556,-0.004354586,73.11406
188.15,49.4139,5.004625,0.0782113,73.11406
188.2,46.6098,5.004597,0.1232936,72.59187
188.25,43.5762,5.004584,-0.02848272,71.54751
188.3,47.0892,5.004484,-0.01334962,71.54751
188.35,43.829,5.004488,0.01325388,71.54751
188.4,52.542,5.004466,0.1051815,71.54751
188.45,62.8297,5.004553,0.1629729,71.54751
188.5,57.5628,5.004541,-0.005875895,71.54751
188.55,61.7347,5.004488,-0.02265367,71.54751
188.6,62.3706,5.004447,-0.02036569,71.54751
188.65,61.4412,5.00445,-0.00857624,71.54751
188.7,64.511,5.004447,-0.005844123,71.54751
188.75,58.3179,5.004391,-0.008179786,71.54751
188.8,56.0377,5.004456,0.005112008,71.54751
188.85,55.6427,5.004488,0.0003727897,71.54751
188.9,53.099,5.004453,0.02214963,71.54751
188.95,50.1582,5.004428,0.005194731,71.54751
189,49.1977,5.004556,0.2531293,70.53487
189.05,47.0602,5.004488,-0.01930889,68.50958
189.1,45.3223,5.004541,-0.0005770934,68.50958
189.15,45.6646,5.004459,0.02791569,68.50958
189.2,45.202,5.004544,0.05589,68.50958
189.25,51.8264,5.004509,0.1512543,68.50958
189.3,55.0781,5.004466,0.131473,68.50958
189.35,59.9542,5.004528,-0.01909502,68.50958
189.4,57.421,5.004435,-0.02993962,68.50958
189.45,58.2346,5.004575,-0.020166,68.50958
189.5,59.191,5.004634,-0.01348641,68.50958
189.55,55.7477,5.004397,-0.01536795,68.50958
189.6,57.3521,5.004559,-0.02346541,68.50958
189.65,56.1619,5.004591,-0.01963897,68.50958
189.7,54.0895,5.004562,-0.01868738,68.50958
189.75,52.3129,5.004587,-0.02446215,68.50958
189.8,55.1188,5.004625,-0.01377123,68.50958
189.85,49.7215,5.004619,-0.05760524,68.50958
189.9,46.8329,5.004619,0.1977106,68.9783
189.95,46.5985,5.004578,-0.08982464,69.91574
190,43.6642,5.004575,-0.08144558,69.91574
190.05,45.0332,5.004519,-0.07039058,69.91574
190.1,47.8731,5.004597,-0.018032,69.91574
190.15,55.475,5.004575,0.0758195,69.91574
190.2,59.7767,5.004537,-0.07114688,69.91574
190.25,56.9943,5.004484,-0.1500233,69.91574
190.3,58.3933,5.004591,-0.1425611,69.91574
190.35,55.7551,5.004578,-0.1249747,69.91574
190.4,55.986,5.004475,-0.1267138,69.91574
190.45,54.0533,5.004506,-0.1275541,69.91574
190.5,58.4963,5.004644,-0.1277584,69.91574
190.55,54.718,5.004603,-0.124318,69.91574
190.6,52.9232,5.004556,-0.1213608,69.91574
190.65,49.8506,5.004594,-0.0905932,69.91574
190.7,51.7148,5.004575,-0.1184895,69.91574
190.75,50.3275,5.004584,0.1668159,70.43356
190.8,46.6582,5.004619,-0.1256534,71.46919
190.85,46.1903,5.004609,-0.08547332,71.46919
190.9,44.7801,5.004587,-0.06318027,71.46919
190.95,46.898,5.004597,-0.01276719,71.46919
191,61.8598,5.004569,0.1148464,71.46919
191.05,57.9097,5.004594,-0.01962988,71.46919
191.1,55.9178,5.004544,-0.1118483,71.46919
191.15,55.8706,5.004556,-0.1071851,71.46919
191.2,54.4935,5.004481,-0.08929193,71.46919
191.25,54.299,5.004625,-0.07434409,71.46919
191.3,56.2027,5.004612,-0.07956569,71.46919
191.35,57.5121,5.004444,-0.06980736,71.46919
191.4,50.5297,5.004522,-0.06345244,71.46919
191.45,50.424,5.004491,-0.05672013,71.46919
191.5,50.0113,5.004653,-0.03107619,71.46919
191.55,49.9898,5.004615,-0.04891325,71.46919
191.6,48.8029,5.004634,0.2119178,70.91835
191.65,48.298,5.004556,-0.04249847,69.81666
191.7,45.9676,5.004603,-0.02720895,69.81666
191.75,44.6204,5.004612,-0.0006887779,69.81666
191.8,50.1977,5.004522,0.0635744,69.81666
191.85,65.0652,5.004594,0.1597922,69.81666
191.9,62.9222,5.00455,-0.01298287,69.81666
191.95,57.9119,5.004547,-0.07355238,69.81666
192,59.8704,5.004503,-0.05977934,69.81666
192.05,59.4402,5.004519,-0.04387098,69.81666
192.1,85.8523,5.004531,-0.03432553,69.81666
192.15,101.2136,5.004603,-0.02929845,69.81666
192.2,98.3564,5.004559,-0.02997636,69.81666
192.25,89.7178,5.004647,-0.02386214,69.81666
192.3,78.8704,5.004587,-0.02481508,69.81666
192.35,74.9287,5.004591,0.00264025,69.81666
192.4,69.3173,5.004497,-0.02446042,69.81666
192.45,67.75,5.004606,0.2807442,67.27322
192.5,68.2592,5.004528,-0.03943255,62.18634
192.55,62.7828,5.004612,0.0002622479,62.18634
192.6,62.3585,5.004572,0.01488042,62.18634
192.65,75.0618,5.00455,0.05056777,62.18634
192.7,100.9361,5.004581,0.1631791,62.18634
192.75,105.2054,5.004544,0.05560991,62.18634
192.8,105.1377,5.004622,-0.03576853,62.18634
192.85,102.9919,5.004591,-0.02930538,62.18634
192.9,95.0261,5.004556,-0.01579045,62.18634
192.95,84.9705,5.004572,-0.006148655,62.18634
193,87.8669,5.004475,-0.008607522,62.18634
193.05,86.5446,5.004528,-0.0154148,62.18634
193.1,81.7755,5.004459,-0.01505825,62.18634
193.15,73.4722,5.004453,-0.01868355,62.18634
193.2,70.4096,5.004566,-0.008174391,62.18634
193.25,68.4438,5.004537,-0.01559963,62.18634
193.3,64.3327,5.004531,0.007525024,62.18634
193.35,63.821,5.004556,-0.009245552,62.18634
193.4,62.8203,5.004534,0.2463125,61.83027
193.45,60.9333,5.004544,-0.02433487,61.11812
193.5,58.7406,5.004547,-0.02076896,61.11812
193.55,56.6915,5.004566,-0.007297078,61.11812
193.6,65.2909,5.004569,0.01827475,61.11812
193.65,94.8894,5.004531,0.1124843,61.11812
193.7,102.1874,5.004537,0.1235501,61.11812
193.75,102.3696,5.004481,-0.03092867,61.11812
193.8,100.1117,5.004566,-0.05211752,61.11812
193.85,96.6591,5.004484,-0.065951,61.11812
193.9,82.2832,5.004553,-0.06289356,61.11812
193.95,82.3251,5.00455,-0.07803708,61.11812
194,82.361,5.004528,-0.09100941,61.11812
194.05,74.966,5.004572,-0.09033469,61.11812
194.1,71.1423,5.004494,-0.09172233,61.11812
194.15,67.6983,5.004562,-0.09533175,61.11812
194.2,63.7402,5.004525,-0.09327848,61.11812
194.25,61.1779,5.004503,-0.08972629,61.11812
194.3,58.8375,5.004509,-0.06963579,61.11812
194.35,59.6237,5.004528,-0.1031057,61.11812
194.4,58.0208,5.004544,0.1779652,62.92472
194.45,56.1796,5.004469,-0.1039255,66.53793
194.5,54.0923,5.004372,-0.07458281,66.53793
194.55,51.1817,5.0046,-0.05300011,66.53793
194.6,66.8892,5.00435,0.002386629,66.53793
194.65,91.9137,5.004553,0.1156105,66.53793
194.7,95.9305,5.004453,-0.01497207,66.53793
194.75,89.9425,5.004513,-0.1077247,66.53793
194.8,86.449,5.004556,-0.09792249,66.53793
194.85,76.099,5.004581,-0.08716109,66.53793
194.9,70.6594,5.004606,-0.07314821,66.53793
194.95,72.8111,5.004581,-0.07129094,66.53793
195,73.65,5.004494,-0.07087285,66.53793
195.05,69.6433,5.004435,-0.07216685,66.53793
195.1,63.5558,5.004494,-0.06798789,66.53793
195.15,61.2083,5.0045,-0.0707382,66.53793
195.2,58.1314,5.004584,-0.04110455,66.53793
195.25,55.7765,5.004537,-0.07936372,66.53793
195.3,55.3341,5.004547,0.200752,67.51379
195.35,53.44,5.004522,-0.09042595,69.4655
195.4,52.0368,5.004547,-0.04669487,69.4655
195.45,48.3057,5.00455,-0.02472157,69.4655
195.5,58.4852,5.004572,0.03118547,69.4655
195.55,85.4315,5.0045,0.1569937,69.4655
195.6,90.1611,5.004516,0.02513552,69.4655
195.65,84.9781,5.004537,-0.06888624,69.4655
195.7,77.6901,5.004637,-0.07393546,69.4655
195.75,70.4232,5.004522,-0.05423996,69.4655
195.8,65.2442,5.004513,-0.0515701,69.4655
195.85,67.4437,5.00455,-0.05461563,69.4655
195.9,66.9687,5.004475,-0.05409526,69.4655
195.95,63.1641,5.004597,-0.04323149,69.4655
196,58.4386,5.004513,-0.0427569,69.4655
196.05,55.9883,5.004456,-0.01821442,69.4655
196.1,52.5429,5.004481,-0.02468701,69.4655
196.15,50.6677,5.004406,0.2551756,68.53007
196.2,48.6961,5.004553,-0.06707374,66.6592
196.25,49.2517,5.004503,-0.0305675,66.6592
196.3,45.3583,5.004534,-0.009760299,66.6592
196.35,52.7475,5.004541,0.02030638,66.6592
196.4,82.0188,5.004519,0.1202539,66.6592
196.45,87.9616,5.004575,0.09209223,66.6592
196.5,83.7876,5.004516,-0.04301993,66.6592
196.55,77.7245,5.004578,-0.05324977,66.6592
196.6,69.545,5.004562,-0.03785089,66.6592
196.65,62.8872,5.004591,-0.02280718,66.6592
196.7,63.1298,5.004597,-0.02211518,66.6592
196.75,63.7064,5.004513,-0.02746656,66.6592
196.8,59.4167,5.004497,-0.03342619,66.6592
196.85,57.1532,5.004525,-0.02646738,66.6592
196.9,52.418,5.004547,-0.02294911,66.6592
196.95,49.2168,5.004497,-0.002927197,66.6592
197,48.5261,5.004553,-0.02161718,66.6592
197.05,45.5523,5.004475,0.2469406,66.06516
197.1,46.3442,5.004397,-0.05838422,64.87709
197.15,44.6799,5.00445,-0.02943799,64.87709
197.2,41.877,5.004438,-0.00475676,64.87709
197.25,53.5302,5.004459,0.02312939,64.87709
197.3,80.4047,5.004466,0.1285552,64.87709
197.35,81.4129,5.004503,0.1141481,64.87709
197.4,80.4445,5.004525,-0.02518243,64.87709
197.45,74.8092,5.004466,-0.03828029,64.87709
197.5,67.891,5.004587,-0.02468999,64.87709
197.55,58.9862,5.004559,-0.02009592,64.87709
197.6,61.9496,5.004459,-0.01978997,64.87709
197.65,61.7118,5.004619,-0.02769399,64.87709
197.7,58.6797,5.004491,-0.03069695,64.87709
197.75,53.2631,5.00445,-0.04209291,64.87709
197.8,50.5175,5.004466,-0.04720411,64.87709
197.85,47.54,5.004447,-0.05067946,64.87709
197.9,46.6729,5.004481,-0.03834947,64.87709
197.95,45.7044,5.004447,-0.06667115,64.87709
