Interval=	0.05 s
ExcelDateTime=	4.4588648064983885e+004	27/01/2022 15:33:12.814608
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	BraBP	TCD (cm/s)	ETCO2	LBNP Pressure	MAP
Range=	10.000 V	10.000 V	100.0000 mmHg	200.0 mV	100.0000 mmHg
UnitName=	mmHg	cm/s	*	*	*
TopValue=	621.60	160	*	*	*
BottomValue=	-584.98	-160	*	*	*
196.65	88.91972	53.23839	0.3203593	1.93875	83.40491
196.7	105.8681	93.54727	0.3203593	1.94075	82.78523
196.75	104.1826	106.779	0.3203593	1.936625	81.54586
196.8	100.4811	98.41278	0.3203593	1.945875	81.54586
196.85	96.38659	101.181	0.3203593	1.9425	81.54586
196.9	88.98344	94.08423	0.3203593	1.9425	81.54586
196.95	86.97787	84.46337	0.3203593	1.947375	81.54586
197	87.97707	83.14135	0.3164441	1.9455	81.54586
197.05	86.87192	85.30617	0.3086138	1.9455	81.54586
197.1	83.97234	82.18009	0.3086138	1.941125	81.54586
197.15	80.68176	80.37654	0.3086138	1.94325	81.54586
197.2	78.55176	75.14516	0.3086138	1.950625	81.54586
197.25	76.95605	71.29854	0.3086138	1.948375	81.54586
197.3	75.42407	67.56527	0.3086138	1.946875	81.54586
197.35	73.76991	64.80046	0.3086138	1.949	81.54586
197.4	72.38724	64.19398	0.3086138	1.9395	81.54586
197.45	71.37258	63.35608	0.3086138	1.93275	81.54586
197.5	70.42315	61.30811	0.3086138	1.930375	81.54586
197.55	69.53216	59.74077	0.3007833	1.935625	81.54586
197.6	68.68529	58.1148	0.2851225	1.93625	81.54586
197.65	67.82032	54.7462	0.2851225	1.936375	81.54586
197.7	66.61411	59.55988	0.2851225	1.943625	81.54586
197.75	73.93884	103.7161	0.2851225	1.935375	81.54586
197.8	103.0688	107.6231	0.2851225	1.937125	81.59439
197.85	99.99503	99.67817	0.2851225	1.93075	81.69146
197.9	99.26166	99.97812	0.2851225	1.938375	81.69146
197.95	94.74111	92.9812	0.2851225	1.94025	81.69146
198	88.91104	81.33999	0.2851225	1.932875	81.69146
198.05	84.40784	83.50382	0.2851225	1.934	81.69146
198.1	85.56126	85.54608	0.2851225	1.9315	81.69146
198.15	86.55707	82.00141	0.2851225	1.93225	81.69146
198.2	84.05265	81.28026	0.2851225	1.927125	81.69146
198.25	81.06937	74.78669	0.2851225	1.929875	81.69146
198.3	78.52197	72.32063	0.2851225	1.931625	81.69146
198.35	76.82484	67.44652	0.2851225	1.933625	81.69146
198.4	75.32113	65.15953	0.2851225	1.939	81.69146
198.45	73.79819	64.19888	0.2851225	1.939875	81.69146
198.5	72.55956	60.88631	0.2851225	1.935625	81.69146
198.55	71.69233	61.60685	0.2851225	1.933	81.69146
198.6	70.96272	56.81058	0.2851225	1.930625	81.69146
198.65	70.32097	57.60165	0.2835564	1.929125	81.69146
198.7	69.30102	53.11933	0.2804243	1.929625	81.69146
198.75	68.427	65.06479	0.2804243	1.930125	81.69146
198.8	83.79927	110.6284	0.2804243	1.9335	81.69146
198.85	102.9851	107.7392	0.2804243	1.934625	81.17519
198.9	98.82766	101.544	0.2804243	1.93325	80.14265
198.95	94.16912	104.0723	0.2804243	1.934625	80.14265
199	90.80274	97.09055	0.2804243	1.93375	80.14265
199.05	84.88407	83.62477	0.2804243	1.93425	80.14265
199.1	83.64053	87.4713	0.2804243	1.933	80.14265
199.15	85.40101	86.68733	0.2747864	1.92925	80.14265
199.2	84.37881	84.88527	0.2710278	1.933	80.14265
199.25	81.69529	81.04065	0.2710278	1.931375	80.14265
199.3	79.25384	76.83096	0.2710278	1.932625	80.14265
199.35	77.2264	72.86278	0.2710278	1.93125	80.14265
199.4	75.32415	69.01036	0.2710278	1.93025	80.14265
199.45	73.67339	66.23934	0.2710278	1.931875	80.14265
199.5	72.25414	63.63071	0.2710278	1.9385	80.14265
199.55	71.01701	59.98238	0.2710278	1.940125	80.14265
199.6	70.16298	60.46561	0.2710278	1.94025	80.14265
199.65	69.61511	59.74177	0.2710278	1.93575	80.14265
199.7	69.25917	57.57444	0.2710278	1.941375	80.14265
199.75	68.52353	55.64523	0.2710278	1.9445	80.14265
199.8	67.72568	53.71772	0.2710278	1.941	80.14265
199.85	84.01872	63.83401	0.2710278	1.94425	80.14265
199.9	102.7163	111.3241	0.2710278	1.94725	79.854
199.95	99.95695	105.1556	0.2710278	1.947875	79.66157
200	96.41298	98.53704	0.2710278	1.942625	79.66157
200.05	92.53457	95.40815	0.2710278	1.942875	79.66157
200.1	86.2739	89.9958	0.2710278	1.949625	79.66157
200.15	83.0576	80.73711	0.2710278	1.949	79.66157
200.2	84.17067	86.14557	0.2710278	1.945	79.66157
200.25	84.47383	86.74655	0.2710278	1.944625	79.66157
200.3	82.16812	79.59447	0.2710278	1.94425	79.66157
200.35	78.89036	79.8658	0.2710278	1.939125	79.66157
200.4	76.42553	74.24554	0.2710278	1.9395	79.66157
200.45	74.70087	69.79423	0.2710278	1.936375	79.66157
200.5	73.15305	66.96158	0.2792497	1.938625	79.66157
200.55	71.91781	67.08525	0.2874717	1.941375	79.66157
200.6	70.98082	63.5986	0.2874717	1.94925	79.66157
200.65	70.02837	61.27699	0.2874717	1.9445	79.66157
200.7	69.39303	63.02222	0.2874717	1.943	79.66157
200.75	68.80406	60.04521	0.2874717	1.938875	79.66157
200.8	68.2249	58.17483	0.2874717	1.933375	79.66157
200.85	67.3867	56.24822	0.2874717	1.937375	79.66157
200.9	67.3456	85.42653	0.2874717	1.93625	79.66157
200.95	86.17964	113.0987	0.2874717	1.93975	79.66157
201	99.71677	106.8421	0.2874717	1.941125	79.40573
201.05	96.09173	105.3968	0.2874717	1.946625	79.1499
201.1	90.24244	101.6058	0.2874717	1.93575	79.1499
201.15	86.87343	95.83196	0.2874717	1.93125	79.1499
201.2	81.74997	86.50894	0.2874717	1.938875	79.1499
201.25	81.34425	87.10773	0.2874717	1.941375	79.1499
201.3	83.63827	87.40957	0.2874717	1.936375	79.1499
201.35	82.77028	84.40674	0.2874717	1.93475	79.1499
201.4	80.35636	81.82102	0.2874717	1.932375	79.1499
201.45	77.68076	76.04939	0.2874717	1.932625	79.1499
201.5	75.90293	73.07378	0.2874717	1.92875	79.1499
201.55	74.22691	69.97461	0.2874717	1.934375	79.1499
201.6	72.76958	65.90969	0.2874717	1.931875	79.1499
201.65	71.33865	62.30178	0.2874717	1.930375	79.1499
201.7	70.52873	60.6475	0.2882547	1.928	79.1499
201.75	69.92242	59.56238	0.2898208	1.927	79.1499
201.8	69.45976	58.9586	0.2898208	1.929625	79.1499
201.85	68.83234	56.4302	0.2898208	1.929625	79.1499
201.9	67.83767	55.94517	0.2898208	1.933875	79.1499
201.95	71.2572	55.34568	0.2898208	1.9315	79.1499
202	96.85	56.55176	0.2898208	1.931125	78.92676
202.05	98.74094	102.8686	0.2898208	1.93625	78.48048
202.1	97.37222	111.0518	0.2898208	1.9345	78.48048
202.15	92.613	100.1012	0.2898208	1.93175	78.48048
202.2	88.89709	98.89821	0.2898208	1.929	78.48048
202.25	83.40675	92.52299	0.2898208	1.929375	78.48048
202.3	82.52595	79.17607	0.2898208	1.935125	78.48048
202.35	83.73253	80.73911	0.2898208	1.930125	78.48048
202.4	82.72353	85.72587	0.2898208	1.93025	78.48048
202.45	80.09355	82.4213	0.2898208	1.926625	78.48048
202.5	77.32557	76.64978	0.2898208	1.9275	78.48048
202.55	75.5779	75.56906	0.2898208	1.93125	78.48048
202.6	74.09795	72.20077	0.2898208	1.9325	78.48048
202.65	72.73376	68.4679	0.2898208	1.92875	78.48048
202.7	71.37673	66.42013	0.2898208	1.9295	78.48048
202.75	70.15393	64.85939	0.2898208	1.927	78.48048
202.8	69.16792	61.4901	0.2898208	1.923125	78.48048
202.85	68.5552	61.12592	0.2898208	1.9225	78.48048
202.9	68.00847	61.60935	0.2898208	1.926875	78.48048
202.95	67.55525	57.2728	0.2898208	1.93225	78.48048
203	67.01115	59.50115	0.2898208	1.938125	78.48048
203.05	66.14505	95.95332	0.2898208	1.932125	78.48048
203.1	74.748	117.7257	0.2984342	1.92675	78.48048
203.15	98.25076	109.1875	0.3156611	1.93325	78.6922
203.2	96.07175	101.784	0.3156611	1.933125	79.11566
203.25	92.3894	96.84984	0.3156611	1.928125	79.11566
203.3	87.80136	91.44118	0.3156611	1.926375	79.11566
203.35	83.80153	84.46568	0.3156611	1.933	79.11566
203.4	80.33185	87.04719	0.3156611	1.935125	79.11566
203.45	81.77146	83.56255	0.3156611	1.93025	79.11566
203.5	83.31852	80.25728	0.3156611	1.92675	79.11566
203.55	81.48263	78.8151	0.3156611	1.92375	79.11566
203.6	78.78666	74.45624	0.3156611	1.927	79.11566
203.65	76.54506	70.21563	0.3156611	1.934375	79.11566
203.7	74.86037	67.6253	0.3086137	1.92725	79.11566
203.75	73.25824	64.85959	0.294519	1.9255	79.11566
203.8	71.8982	61.54852	0.294519	1.93125	79.11566
203.85	70.96725	60.34355	0.294519	1.9295	79.11566
203.9	70.16185	58.65615	0.294519	1.9325	79.11566
203.95	69.67884	58.77941	0.294519	1.934625	79.11566
204	69.1272	57.15204	0.294519	1.933875	79.11566
204.05	68.24526	53.29942	0.294519	1.932375	79.11566
204.1	72.26055	57.39376	0.294519	1.931625	79.11566
204.15	96.26971	105.7591	0.294519	1.935375	78.80731
204.2	96.54043	110.932	0.294519	1.933	78.19061
204.25	94.12952	101.0631	0.294519	1.932125	78.19061
204.3	89.30695	97.45273	0.294519	1.931375	78.19061
204.35	85.72114	94.74515	0.2882547	1.928875	78.19061
204.4	81.3582	84.1096	0.2757261	1.9305	78.19061
204.45	81.71188	80.61765	0.2757261	1.92675	78.19061
204.5	82.81892	85.24615	0.2757261	1.93175	78.19061
204.55	81.34689	83.0225	0.2757261	1.931	78.19061
204.6	78.66262	81.52038	0.2757261	1.932625	78.19061
204.65	76.37387	74.54588	0.2757261	1.93375	78.19061
204.7	74.56098	72.55954	0.2757261	1.932	78.19061
204.75	73.09611	67.02232	0.2757261	1.93325	78.19061
204.8	71.78169	64.43879	0.2757261	1.930625	78.19061
204.85	70.72856	62.69266	0.2757261	1.93225	78.19061
204.9	69.91374	61.12942	0.2890378	1.934125	78.19061
204.95	69.26068	61.60965	0.3156611	1.9265	78.19061
205	68.74713	59.31917	0.3156611	1.92975	78.19061
205.05	68.4255	56.67021	0.3156611	1.9325	78.19061
205.1	67.84144	56.54926	0.3156611	1.9335	78.19061
205.15	66.95233	59.68174	0.3156611	1.933875	78.19061
205.2	79.13582	101.9096	0.3156611	1.93325	78.19061
205.25	97.90991	111.0481	0.3156611	1.934375	78.21566
205.3	95.97485	97.50985	0.3156611	1.934	78.26578
205.35	91.90677	95.2872	0.3156611	1.927625	78.26578
205.4	88.36016	90.59498	0.3156611	1.93925	78.26578
205.45	83.89655	78.08966	0.3156611	1.9355	78.26578
205.5	80.6893	84.04067	0.3156611	1.93425	78.26578
205.55	81.55201	86.80729	0.3156611	1.929	78.26578
205.6	82.44488	80.13733	0.3156611	1.935125	78.26578
205.65	80.56789	77.9716	0.3156611	1.93275	78.26578
205.7	77.58272	74.84752	0.3156611	1.934875	78.26578
205.75	75.44518	71.86901	0.3156611	1.93375	78.26578
205.8	73.88907	70.33449	0.3156611	1.933	78.26578
205.85	72.54862	64.37826	0.3148781	1.93625	78.26578
205.9	71.43517	61.61135	0.313312	1.936875	78.26578
205.95	70.56455	61.97042	0.313312	1.92975	78.26578
206	69.9884	60.10254	0.313312	1.93175	78.26578
206.05	69.39152	58.65545	0.313312	1.926875	78.26578
206.1	68.68189	58.83664	0.313312	1.921125	78.26578
206.15	68.00621	53.75454	0.313312	1.9175	78.26578
206.2	67.05942	80.31391	0.313312	1.925875	78.26578
206.25	75.61486	117.8479	0.313312	1.92525	78.26578
206.3	95.76407	106.656	0.313312	1.927625	78.0163
206.35	93.3641	102.8073	0.313312	1.9255	77.51734
206.4	88.93442	100.46	0.313312	1.928125	77.51734
206.45	84.98738	94.08373	0.313312	1.938	77.51734
206.5	80.8488	85.18211	0.313312	1.93725	77.51734
206.55	78.64414	84.61384	0.313312	1.933125	77.51734
206.6	80.02342	85.66464	0.313312	1.93625	77.51734
206.65	80.658	82.30155	0.3093968	1.9375	77.51734
206.7	78.95408	77.07067	0.3015664	1.93775	77.51734
206.75	77.01261	73.22135	0.3015664	1.936375	77.51734
206.8	75.19067	71.23701	0.3015664	1.933875	77.51734
206.85	73.7914	69.67137	0.3015664	1.92725	77.51734
206.9	72.51846	65.15793	0.3015664	1.93075	77.51734
206.95	71.23307	61.84806	0.3015664	1.932	77.51734
207	70.20521	60.82698	0.3015664	1.92825	77.51734
207.05	69.53669	60.10184	0.3015664	1.927875	77.51734
207.1	68.90172	61.12913	0.3015664	1.933625	77.51734
207.15	68.42512	55.82901	0.3015664	1.9305	77.51734
207.2	67.89007	52.69933	0.3015664	1.930375	77.51734
207.25	68.97223	52.93855	0.3015664	1.930875	77.51734
207.3	89.58711	88.28058	0.3015664	1.92575	77.51734
207.35	96.78363	113.2169	0.3015664	1.931625	77.55274
207.4	95.30632	99.67928	0.3015664	1.93525	77.62354
207.45	90.94075	95.81214	0.3015664	1.937625	77.62354
207.5	87.42355	92.03956	0.2984342	1.937	77.62354
207.55	82.5663	81.58021	0.2921699	1.938	77.62354
207.6	80.30206	75.8672	0.2921699	1.940625	77.62354
207.65	80.94683	84.76542	0.2921699	1.935	77.62354
207.7	81.1938	81.03975	0.2921699	1.937125	77.62354
207.75	79.14374	77.67166	0.2921699	1.937	77.62354
207.8	76.30714	75.80787	0.2921699	1.933625	77.62354
207.85	74.38603	70.81621	0.2921699	1.934625	77.62354
207.9	72.82161	68.64999	0.2921699	1.936875	77.62354
207.95	71.6467	65.84986	0.2921699	1.94075	77.62354
208	70.81717	63.83591	0.2921699	1.9435	77.62354
208.05	69.91223	60.25311	0.2921699	1.935625	77.62354
208.1	69.04462	58.17593	0.2921699	1.932875	77.62354
208.15	68.427	58.65715	0.2921699	1.927875	77.62354
208.2	67.7121	55.88604	0.2921699	1.92625	77.62354
208.25	67.17631	55.88944	0.2921699	1.93125	77.62354
208.3	66.43539	93.99849	0.2921699	1.929625	77.62354
208.35	70.50535	115.502	0.2921699	1.93925	77.62354
208.4	92.94029	107.0204	0.2921699	1.942875	77.49005
208.45	93.79168	102.4465	0.2929529	1.938125	77.22308
208.5	90.12743	99.55562	0.294519	1.9375	77.22308
208.55	84.93799	91.25819	0.294519	1.934	77.22308
208.6	81.33294	83.68281	0.294519	1.933625	77.22308
208.65	78.04386	88.01076	0.294519	1.936625	77.22308
208.7	79.21991	86.2066	0.294519	1.941875	77.22308
208.75	80.57128	81.27936	0.294519	1.940625	77.22308
208.8	79.18484	78.99578	0.2968681	1.9355	77.22308
208.85	77.09632	75.8672	0.3015664	1.946125	77.22308
208.9	75.0553	70.09447	0.3015664	1.95125	77.22308
208.95	73.50861	66.48146	0.3015664	1.949625	77.22308
209	72.21154	64.31644	0.3015664	1.95075	77.22308
209.05	70.96988	62.39262	0.3015664	1.944875	77.22308
209.1	69.8964	59.86203	0.3015664	1.946875	77.22308
209.15	69.10345	59.62081	0.3015664	1.949	77.22308
209.2	68.42474	57.21047	0.3015664	1.949375	77.22308
209.25	68.15929	55.76708	0.3015664	1.9465	77.22308
209.3	67.53225	51.97309	0.2984342	1.949	77.22308
209.35	71.4642	52.21511	0.2921699	1.9435	77.22308
209.4	93.6484	102.0906	0.2921699	1.946	77.23832
209.45	95.57064	113.5163	0.2921699	1.94975	77.26879
209.5	93.53603	101.3662	0.2921699	1.943625	77.26879
209.55	89.25832	98.23289	0.2921699	1.943625	77.26879
209.6	86.09744	92.3401	0.2921699	1.93625	77.26879
209.65	81.55653	84.28509	0.2921699	1.941875	77.26879
209.7	80.58787	74.96818	0.2921699	1.94125	77.26879
209.75	81.31069	82.90403	0.2921699	1.942125	77.26879
209.8	80.72889	81.69956	0.2921699	1.9415	77.26879
209.85	78.52574	75.44821	0.2921699	1.940375	77.26879
209.9	76.00964	73.22125	0.2921699	1.94275	77.26879
209.95	73.923	70.33438	0.2921699	1.93475	77.26879
210	72.60782	66.781	0.2921699	1.936625	77.26879
210.05	71.41406	64.25901	0.2921699	1.947375	77.26879
210.1	70.35528	60.10194	0.2921699	1.950875	77.26879
210.15	69.39453	58.53489	0.2921699	1.945625	77.26879
210.2	68.78182	58.59733	0.2921699	1.9475	77.26879
210.25	67.98019	57.4816	0.2921699	1.94825	77.26879
210.3	67.25963	55.04224	0.2921699	1.9485	77.26879
210.35	66.43953	53.71971	0.2921699	1.94875	77.26879
210.4	65.49085	90.90142	0.2921699	1.945125	77.26879
210.45	72.5392	115.3213	0.2921699	1.945875	77.26879
210.5	94.2811	98.17257	0.2921699	1.946	77.48385
210.55	94.22831	93.42132	0.2921699	1.9425	77.91397
210.6	90.91285	90.6564	0.2921699	1.947125	77.91397
210.65	86.39418	82.15058	0.2921699	1.945875	77.91397
210.7	82.89961	74.18451	0.2921699	1.9395	77.91397
210.75	79.15053	80.9179	0.2921699	1.943375	77.91397
210.8	79.07738	78.57368	0.2921699	1.944875	77.91397
210.85	80.61766	74.36559	0.2921699	1.938375	77.91397
210.9	79.79303	72.62156	0.2921699	1.93575	77.91397
210.95	77.88437	66.96389	0.2921699	1.940625	77.91397
211	75.97909	66.00163	0.2921699	1.9325	77.91397
211.05	74.18241	61.54852	0.2921699	1.934625	77.91397
211.1	72.66815	58.1153	0.2921699	1.936875	77.91397
211.15	71.49399	56.78717	0.2921699	1.940125	77.91397
211.2	70.45709	54.7426	0.2921699	1.946	77.91397
211.25	69.56044	53.93302	0.2921699	1.938	77.91397
211.3	68.94508	54.56111	0.2921699	1.94375	77.91397
211.35	68.34971	51.31008	0.2921699	1.935875	77.91397
211.4	67.51189	64.18817	0.2921699	1.93125	77.91397
211.45	71.94722	110.7499	0.2921699	1.929125	77.91397
211.5	93.12844	105.4557	0.2921699	1.933125	77.61635
211.55	94.23435	98.47591	0.2921699	1.9345	77.02111
211.6	90.85591	93.72496	0.2921699	1.933	77.02111
211.65	85.96698	88.79002	0.2921699	1.930875	77.02111
211.7	82.17906	79.89471	0.2921699	1.934625	77.02111
211.75	78.77837	76.05009	0.2921699	1.937	77.02111
211.8	79.10943	78.63521	0.2921699	1.933125	77.02111
211.85	80.24324	77.31249	0.2921699	1.934	77.02111
211.9	79.28061	73.16373	0.2921699	1.93675	77.02111
211.95	77.358	71.23731	0.2921699	1.933875	77.02111
212	75.09791	67.26703	0.2866886	1.93625	77.02111
212.05	73.45922	62.93668	0.2757261	1.933375	77.02111
212.1	72.19306	62.3322	0.2757261	1.93325	77.02111
212.15	71.07169	57.99464	0.2757261	1.935625	77.02111
212.2	70.03892	54.86486	0.2757261	1.933125	77.02111
212.25	69.0435	54.14462	0.2757261	1.93025	77.02111
212.3	68.32407	52.27933	0.2757261	1.9295	77.02111
212.35	67.77922	52.27593	0.2757261	1.934125	77.02111
212.4	67.06545	49.80806	0.2757261	1.941125	77.02111
212.45	66.63975	50.17174	0.2757261	1.93475	77.02111
212.5	79.76061	93.12877	0.2796413	1.938125	77.02111
212.55	95.90094	111.6536	0.2874717	1.94025	76.90324
212.6	95.11629	96.00884	0.2874717	1.93675	76.66749
212.65	90.88192	89.03124	0.2874717	1.934625	76.66749
212.7	86.92622	84.22346	0.2874717	1.93	76.66749
212.75	82.80459	76.89029	0.2874717	1.931875	76.66749
212.8	79.48196	69.7338	0.2874717	1.92825	76.66749
212.85	79.02233	78.33237	0.2874717	1.9285	76.66749
212.9	79.70178	72.92261	0.2874717	1.93575	76.66749
212.95	78.53781	69.18994	0.2882547	1.936875	76.66749
213	76.39574	67.26413	0.2898208	1.942875	76.66749
213.05	74.01613	66.66204	0.2898208	1.941125	76.66749
213.1	72.55126	62.09178	0.2898208	1.93525	76.66749
213.15	71.20894	57.99394	0.2898208	1.939	76.66749
213.2	70.27987	56.51894	0.2898208	1.940375	76.66749
213.25	69.18678	54.92229	0.2898208	1.9405	76.66749
213.3	68.33387	53.84177	0.2898208	1.938125	76.66749
213.35	67.58466	52.15888	0.2898208	1.93875	76.66749
213.4	67.00738	52.219	0.2898208	1.937875	76.66749
213.45	66.4467	48.72395	0.2898208	1.937625	76.66749
213.5	65.66883	82.48154	0.2898208	1.93875	76.66749
213.55	69.9703	113.2771	0.2898208	1.9365	76.66749
213.6	91.30197	104.2528	0.2898208	1.9425	76.33547
213.65	92.76458	98.59497	0.2898208	1.942375	75.67141
213.7	89.017	92.03766	0.2898208	1.939125	75.67141
213.75	83.65561	86.6267	0.2898208	1.936875	75.67141
213.8	79.40768	74.42542	0.2898208	1.940875	75.67141
213.85	76.352	79.47411	0.2898208	1.937	75.67141
213.9	76.97943	80.01617	0.2898208	1.933625	75.67141
213.95	78.63019	75.08703	0.2906038	1.935875	75.67141
214	77.84025	73.70468	0.2921699	1.9385	75.67141
214.05	75.59186	70.33408	0.2921699	1.935	75.67141
214.1	73.61457	66.30247	0.2921699	1.9375	75.67141
214.15	72.02489	64.13655	0.2921699	1.9345	75.67141
214.2	70.89409	60.442	0.2921699	1.935125	75.67141
214.25	69.69618	57.6904	0.2921699	1.9345	75.67141
214.3	68.70829	55.5825	0.2921699	1.933875	75.67141
214.35	67.68269	53.9032	0.2921699	1.937875	75.67141
214.4	67.09976	53.33093	0.2921699	1.938375	75.67141
214.45	66.49194	50.28929	0.2921699	1.934625	75.67141
214.5	65.86942	50.46958	0.2921699	1.934375	75.67141
214.55	68.27731	50.07999	0.2921699	1.9355	75.67141
214.6	89.10975	97.93905	0.2921699	1.938625	75.49357
214.65	94.34709	110.2116	0.2921699	1.93775	75.1379
214.7	92.22614	95.88848	0.2921699	1.93725	75.1379
214.75	87.45522	89.51236	0.2921699	1.933125	75.1379
214.8	83.71745	83.86439	0.2921699	1.937875	75.1379
214.85	79.55058	76.04649	0.2921699	1.937875	75.1379
214.9	77.92245	70.03454	0.2921699	1.937375	75.1379
214.95	78.69768	79.657	0.2921699	1.942625	75.1379
215	78.63811	75.08703	0.2921699	1.945125	75.1379
215.05	76.8271	70.9977	0.2921699	1.9435	75.1379
215.1	74.36717	70.87774	0.2921699	1.940625	75.1379
215.15	72.15761	67.98697	0.2921699	1.9425	75.1379
215.2	70.79229	63.77538	0.2921699	1.937375	75.1379
215.25	69.43865	59.43953	0.2921699	1.938125	75.1379
215.3	68.5092	59.59249	0.2921699	1.941125	75.1379
215.35	67.56882	56.24932	0.2882547	1.941375	75.1379
215.4	66.81886	55.04594	0.2804243	1.940875	75.1379
215.45	65.96897	54.44716	0.2804243	1.94725	75.1379
215.5	65.38754	54.50489	0.2804243	1.944625	75.1379
215.55	64.65718	63.16909	0.2804243	1.95	75.1379
215.6	63.93134	110.0267	0.2804243	1.94075	75.1379
215.65	68.25016	110.6332	0.2804243	1.940875	75.1379
215.7	89.09505	104.4023	0.2804243	1.93125	74.95891
215.75	91.07913	94.4454	0.2804243	1.934375	74.60093
215.8	87.51782	89.5723	0.2804243	1.934	74.60093
215.85	82.19414	81.15791	0.2804243	1.93925	74.60093
215.9	78.45712	77.10078	0.2804243	1.9365	74.60093
215.95	75.0685	83.35435	0.2804243	1.93625	74.60093
216	75.44028	81.03555	0.2804243	1.936375	74.60093
216.05	77.13892	77.79101	0.2804243	1.93925	74.60093
216.1	76.43722	75.53695	0.2804243	1.934625	74.60093
216.15	74.55985	69.61304	0.2804243	1.93125	74.60093
216.2	72.59085	65.57923	0.2804243	1.93025	74.60093
216.25	71.02682	62.48337	0.2804243	1.931125	74.60093
216.3	69.86925	60.10404	0.2804243	1.941	74.60093
216.35	68.82518	56.97165	0.2804243	1.935625	74.60093
216.4	67.63518	56.12455	0.2804243	1.948	74.60093
216.45	66.53945	54.68377	0.2804243	1.937	74.60093
216.5	65.89092	53.12043	0.2804243	1.935375	74.60093
216.55	65.28498	49.41468	0.2804243	1.933	74.60093
216.6	64.82233	72.85167	0.2772922	1.93325	74.60093
216.65	76.42628	116.7659	0.2710278	1.93525	74.60093
216.7	92.64807	110.1506	0.2710278	1.9345	74.47401
216.75	92.08663	101.9067	0.2710278	1.9315	74.22015
216.8	87.39904	95.64987	0.2710278	1.936875	74.22015
216.85	82.82345	90.83329	0.2710278	1.94075	74.22015
216.9	78.94654	78.3942	0.2710278	1.93825	74.22015
216.95	75.90406	75.98956	0.2710278	1.93625	74.22015
217	76.214	81.09848	0.2710278	1.930375	74.22015
217.05	76.93946	79.77535	0.2710278	1.932125	74.22015
217.1	76.00285	73.34371	0.2710278	1.934875	74.22015
217.15	73.80611	69.61354	0.2710278	1.937875	74.22015
217.2	71.74549	68.0473	0.2710278	1.936625	74.22015
217.25	70.33454	64.79956	0.2710278	1.937625	74.22015
217.3	69.17697	59.62001	0.2710278	1.945125	74.22015
217.35	68.14384	57.99504	0.2710278	1.946875	74.22015
217.4	67.01643	56.79097	0.2710278	1.9455	74.22015
217.45	66.11451	52.24552	0.2710278	1.943875	74.22015
217.5	65.15678	51.13129	0.2710278	1.94	74.22015
217.55	64.57536	49.68751	0.2678957	1.94275	74.22015
217.6	64.01996	48.90314	0.2616313	1.945125	74.22015
217.65	63.88497	59.68304	0.2616313	1.946	74.22015
217.7	79.26591	110.8702	0.2616313	1.94275	74.22015
217.75	92.12358	102.7462	0.2616313	1.9435	74.0265
217.8	91.61191	93.00211	0.2616313	1.930875	73.63919
217.85	86.58158	84.46477	0.2616313	1.935625	73.63919
217.9	82.12928	79.05591	0.2616313	1.937125	73.63919
217.95	77.94093	70.63533	0.2616313	1.9365	73.63919
218	74.93465	70.81301	0.2616313	1.934625	73.63919
218.05	75.12958	75.98796	0.2616313	1.935625	73.63919
218.1	76.16159	72.08091	0.2616313	1.92875	73.63919
218.15	75.2295	69.55202	0.2616313	1.940125	73.63919
218.2	73.2541	68.94893	0.2663296	1.94	73.63919
218.25	71.11543	65.21976	0.2757261	1.936375	73.63919
218.3	69.83305	62.66175	0.2757261	1.938125	73.63919
218.35	68.56275	59.74067	0.2757261	1.93225	73.63919
218.4	67.45344	55.94777	0.2757261	1.93675	73.63919
218.45	66.30191	53.42318	0.2757261	1.943125	73.63919
218.5	65.32948	52.37188	0.2757261	1.946	73.63919
218.55	64.65718	50.28889	0.2757261	1.948	73.63919
218.6	64.1014	59.28615	0.2757261	1.9505	73.63919
218.65	63.50678	109.1871	0.2757261	1.944	73.63919
218.7	62.99096	109.9093	0.2757261	1.9445	73.63919
218.75	74.99045	99.91989	0.2757261	1.9425	73.63919
218.8	89.84351	93.48274	0.2757261	1.941625	73.75456
218.85	88.96873	90.11495	0.2757261	1.939125	73.9853
218.9	83.54589	78.69554	0.2757261	1.935	73.9853
218.95	78.80552	76.41156	0.2757261	1.934375	73.9853
219	74.4637	79.2358	0.2757261	1.929	73.9853
219.05	72.15158	76.35173	0.2757261	1.94075	73.9853
219.1	73.67527	72.10982	0.2757261	1.943	73.9853
219.15	74.63978	70.22093	0.2812074	1.940375	73.9853
219.2	73.5893	67.08615	0.2921699	1.9455	73.9853
219.25	71.65801	63.71735	0.2921699	1.943375	73.9853
219.3	70.06004	61.36714	0.2921699	1.940625	73.9853
219.35	68.84403	58.9592	0.2921699	1.93225	73.9853
219.4	67.76828	54.86556	0.2921699	1.93025	73.9853
219.45	66.73477	53.18286	0.2921699	1.932	73.9853
219.5	65.69484	52.45872	0.2921699	1.929875	73.9853
219.55	64.72958	50.70909	0.2921699	1.932875	73.9853
219.6	63.93776	49.62398	0.2921699	1.939625	73.9853
219.65	63.48189	57.20877	0.2921699	1.938875	73.9853
219.7	73.28049	109.6674	0.2921699	1.937625	73.9853
219.75	90.74468	109.667	0.2921699	1.941875	73.9853
219.8	91.22279	99.07609	0.2921699	1.940375	73.69546
