Interval=	0.001 s
ExcelDateTime=	4.4588644429292355e+004	1/27/2022 15:27:58.69086
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	ECG	BraBP	TCD (cm/s)
Range=	100.00 mV	10.000 V	10.000 V
UnitName=	*	mmHg	cm/s
TopValue=	*	621.60	160
BottomValue=	*	-584.98	-160
132.619	1.4	92.79663	99.23867
132.62	1.421875	92.57039	99.24367
132.621	1.415625	92.53268	99.25368
132.622	1.421875	92.26874	99.24867
132.623	1.40625	92.38186	99.25868
132.624	1.440625	92.17448	99.25368
132.625	1.434375	92.23104	99.25368
132.626	1.4625	92.06136	99.24367
132.627	1.384375	91.91054	99.25368
132.628	1.396875	91.83513	99.23867
132.629	1.365625	91.70316	99.24367
132.63	1.39375	91.59004	99.24867
132.631	1.41875	91.43922	99.22866
132.632	1.428125	91.47692	99.23367
132.633	1.390625	91.34495	93.24083
132.634	1.340625	91.25069	93.24583
132.635	1.34375	91.13757	93.23583
132.636	1.3625	91.08101	93.24083
132.637	1.43125	91.06216	93.25083
132.638	1.434375	90.94904	93.23583
132.639	1.409375	90.91134	93.23082
132.64	1.375	90.79822	93.23583
132.641	1.44375	90.77937	93.23583
132.642	1.434375	90.6851	93.23082
132.643	1.475	90.53428	93.23082
132.644	1.434375	90.47772	93.23082
132.645	1.371875	90.38346	93.24083
132.646	1.359375	90.3269	93.24583
132.647	1.390625	90.23263	93.24083
132.648	1.40625	90.15722	93.25083
132.649	1.3875	90.08181	96.24725
132.65	1.315625	89.98754	96.24225
132.651	1.340625	90.0441	96.23725
132.652	1.35625	89.81787	96.24725
132.653	1.371875	89.85557	96.22724
132.654	1.415625	89.7236	96.24725
132.655	1.4125	89.76131	96.24225
132.656	1.4	89.6859	96.24225
132.657	1.409375	89.62934	96.23225
132.658	1.45	89.40311	96.24725
132.659	1.453125	89.32769	96.23725
132.66	1.421875	89.27114	96.25226
132.661	1.415625	89.13916	96.23225
132.662	1.35	89.0449	96.25226
132.663	1.375	88.89408	96.24725
132.664	1.38125	88.87522	96.23725
132.665	1.396875	88.83752	90.2294
132.666	1.371875	88.70555	90.2244
132.667	1.35	88.64899	90.2194
132.668	1.36875	88.44161	90.2194
132.669	1.3875	88.44161	90.2194
132.67	1.40625	88.3662	90.2194
132.671	1.41875	88.13996	90.23441
132.672	1.409375	88.0834	90.2294
132.673	1.36875	87.93258	90.2294
132.674	1.38125	87.95143	90.2294
132.675	1.41875	87.70635	90.23441
132.676	1.440625	87.74405	90.23941
132.677	1.440625	87.49896	90.2244
132.678	1.409375	87.49896	90.2244
132.679	1.38125	87.34814	90.2194
132.68	1.38125	87.32929	90.2194
132.681	1.403125	87.10305	88.72369
132.682	1.384375	86.91452	88.71869
132.683	1.34375	86.91452	88.72869
132.684	1.315625	86.83911	88.71869
132.685	1.31875	86.65058	88.7337
132.686	1.365625	86.4432	88.72869
132.687	1.390625	86.4055	88.7337
132.688	1.421875	86.27353	88.72369
132.689	1.415625	86.04729	88.71869
132.69	1.415625	86.00959	88.72869
132.691	1.446875	85.70794	88.72869
132.692	1.459375	85.65138	88.7387
132.693	1.45625	85.4817	88.71869
132.694	1.428125	85.31203	88.72869
132.695	1.421875	85.27432	88.71869
132.696	1.390625	85.04809	88.72369
132.697	1.365625	84.89727	88.72369
132.698	1.41875	84.68988	88.72869
132.699	1.384375	84.61447	88.72369
132.7	1.36875	84.40709	88.7337
132.701	1.33125	84.23741	88.7387
132.702	1.359375	84.06774	88.70868
132.703	1.4	83.8415	88.7337
132.704	1.384375	83.72839	88.72869
132.705	1.38125	83.40789	88.71869
132.706	1.43125	83.23821	88.72369
132.707	1.375	83.06853	88.71369
132.708	1.446875	82.97427	88.72869
132.709	1.45625	82.72918	88.72869
132.71	1.415625	82.59721	88.72369
132.711	1.409375	82.42754	88.72869
132.712	1.390625	82.40868	88.72369
132.713	1.384375	82.18245	88.72869
132.714	1.390625	81.99392	88.72869
132.715	1.40625	81.89966	88.71869
132.716	1.371875	81.74883	88.72869
132.717	1.353125	81.59801	88.72369
132.718	1.334375	81.42833	88.71369
132.719	1.36875	81.27751	88.71869
132.72	1.409375	81.22095	88.72369
132.721	1.425	81.10783	88.72869
132.722	1.38125	80.97586	88.72369
132.723	1.3875	80.93816	88.72369
132.724	1.415625	80.84389	88.72869
132.725	1.440625	80.76848	88.7337
132.726	1.45	80.71192	88.72869
132.727	1.44375	80.80619	88.71369
132.728	1.396875	80.61766	88.71869
132.729	1.378125	80.59881	87.22298
132.73	1.41875	80.5234	87.20797
132.731	1.41875	80.5234	87.21798
132.732	1.428125	80.33487	87.21798
132.733	1.375	80.37257	87.20297
132.734	1.340625	80.35372	87.22798
132.735	1.359375	80.31601	87.21798
132.736	1.396875	80.31601	87.22298
132.737	1.41875	80.29716	87.21798
132.738	1.421875	80.29716	87.22298
132.739	1.428125	80.35372	87.23298
132.74	1.365625	80.2029	87.20797
132.741	1.40625	80.29716	87.21798
132.742	1.45	80.2029	87.20797
132.743	1.440625	80.37257	87.22298
132.744	1.403125	80.25945	87.21298
132.745	1.4125	80.35372	85.71727
132.746	1.396875	80.33487	85.71727
132.747	1.403125	80.41028	85.71727
132.748	1.409375	80.42913	85.71727
132.749	1.3875	80.39142	85.71727
132.75	1.35625	80.42913	85.71226
132.751	1.315625	80.41028	85.72727
132.752	1.359375	80.50454	85.71727
132.753	1.36875	80.57995	85.70726
132.754	1.396875	80.50454	85.70726
132.755	1.409375	80.65537	85.72727
132.756	1.396875	80.63651	85.70226
132.757	1.396875	80.73078	85.71727
132.758	1.453125	80.69307	85.70726
132.759	1.465625	80.74963	85.72227
132.76	1.465625	80.69307	85.72227
132.761	1.409375	80.78734	82.73085
132.762	1.378125	80.90045	82.71585
132.763	1.390625	80.82504	82.72085
132.764	1.41875	80.8816	82.73085
132.765	1.40625	80.82504	82.70084
132.766	1.365625	80.99472	82.71585
132.767	1.33125	80.97586	82.71585
132.768	1.340625	81.08898	82.71585
132.769	1.39375	81.03242	82.72085
132.77	1.43125	81.07013	82.72085
132.771	1.453125	81.2398	82.71585
132.772	1.434375	81.2398	82.72085
132.773	1.40625	81.31522	82.72085
132.774	1.415625	81.35292	82.71585
132.775	1.41875	81.48489	82.72585
132.776	1.4625	81.5603	82.71585
132.777	1.440625	81.65457	81.22514
132.778	1.378125	81.74883	81.21514
132.779	1.325	81.71113	81.21514
132.78	1.353125	81.93736	81.21514
132.781	1.453125	81.93736	81.20513
132.782	1.384375	81.97507	81.21514
132.783	1.38125	81.93736	81.20513
132.784	1.378125	82.10704	81.21514
132.785	1.359375	82.25786	81.21013
132.786	1.371875	82.35213	81.20513
132.787	1.40625	82.37098	81.20513
132.788	1.40625	82.4841	81.21514
132.789	1.425	82.57836	81.21013
132.79	1.38125	82.72918	81.22014
132.791	1.425	82.76689	81.20513
132.792	1.453125	82.91771	81.22014
132.793	1.49375	82.8423	81.20013
132.794	1.4625	83.06853	81.21013
132.795	1.43125	83.04968	81.21514
132.796	1.434375	83.23821	81.20513
132.797	1.415625	83.29477	81.21514
132.798	1.41875	83.33248	81.21013
132.799	1.409375	83.44559	81.21514
132.8	1.35625	83.50215	81.21013
132.801	1.31875	83.63412	81.22514
132.802	1.334375	83.57756	81.21514
132.803	1.31875	83.69068	81.20013
132.804	1.403125	83.86036	81.21514
132.805	1.396875	83.93577	81.21514
132.806	1.434375	83.99233	81.20513
132.807	1.44375	84.08659	81.21013
132.808	1.4625	84.1243	81.20013
132.809	1.484375	84.162	82.70084
132.81	1.478125	84.29397	82.72085
132.811	1.396875	84.31283	82.72085
132.812	1.365625	84.52021	82.70084
132.813	1.446875	84.40709	82.71585
132.814	1.421875	84.52021	82.72585
132.815	1.415625	84.59562	82.71084
132.816	1.384375	84.53906	82.71084
132.817	1.43125	84.70874	82.71084
132.818	1.409375	84.67103	82.71084
132.819	1.440625	84.82185	82.72085
132.82	1.465625	84.85956	82.71585
132.821	1.490625	84.87841	82.70584
132.822	1.475	84.97268	82.71585
132.823	1.421875	84.91612	82.71585
132.824	1.44375	85.04809	82.71585
132.825	1.46875	85.04809	79.70942
132.826	1.484375	85.06694	79.70442
132.827	1.496875	85.14235	79.72443
132.828	1.496875	85.1235	79.70442
132.829	1.465625	85.23662	79.70442
132.83	1.465625	85.19891	79.70942
132.831	1.4375	85.36859	79.71442
132.832	1.45625	85.40629	79.71442
132.833	1.5	85.40629	79.70942
132.834	1.415625	85.25547	79.69942
132.835	1.4375	85.29318	79.72443
132.836	1.478125	85.27432	79.71442
132.837	1.515625	85.27432	79.70442
132.838	1.509375	85.27432	79.70942
132.839	1.496875	85.21776	79.71442
132.84	1.490625	85.27432	79.71442
132.841	1.521875	85.18006	78.20871
132.842	1.553125	85.29318	78.20871
132.843	1.55625	85.29318	78.20371
132.844	1.515625	85.27432	78.20371
132.845	1.490625	85.36859	78.21371
132.846	1.490625	85.27432	78.20371
132.847	1.4875	85.40629	78.1937
132.848	1.475	85.19891	78.20871
132.849	1.4875	85.19891	78.20871
132.85	1.425	85.21776	78.21371
132.851	1.396875	85.04809	78.21371
132.852	1.421875	85.14235	78.21371
132.853	1.4625	84.95382	78.20871
132.854	1.49375	84.99153	78.20371
132.855	1.5	84.82185	78.20371
132.856	1.521875	84.76529	78.20371
132.857	1.48125	84.72759	78.20371
132.858	1.51875	84.74644	78.20871
132.859	1.496875	84.74644	78.19871
132.86	1.490625	84.59562	78.19871
132.861	1.528125	84.63332	78.20371
132.862	1.484375	84.4448	78.21371
132.863	1.459375	84.61447	78.19871
132.864	1.478125	84.42594	78.21371
132.865	1.45	84.42594	78.21371
132.866	1.41875	84.35053	78.20871
132.867	1.4	84.14315	78.21371
132.868	1.415625	84.27512	78.20871
132.869	1.459375	84.19971	78.20371
132.87	1.459375	84.08659	78.20371
132.871	1.475	84.01118	78.20871
132.872	1.471875	83.8415	78.1937
132.873	1.446875	83.93577	79.71442
132.874	1.51875	83.78494	79.70942
132.875	1.478125	83.8415	79.70942
132.876	1.478125	83.67183	79.71442
132.877	1.459375	83.69068	79.71442
132.878	1.45625	83.70953	79.71442
132.879	1.409375	83.74724	79.70442
132.88	1.40625	83.69068	79.71442
132.881	1.403125	83.69068	79.69942
132.882	1.4375	83.72839	79.70942
132.883	1.4	83.63412	79.70442
132.884	1.384375	83.53986	79.70442
132.885	1.371875	83.37018	79.69942
132.886	1.409375	83.35133	79.71442
132.887	1.446875	83.29477	79.71442
132.888	1.453125	83.21936	79.70442
132.889	1.421875	83.23821	78.20371
132.89	1.428125	83.12509	78.22372
132.891	1.459375	83.18165	78.21371
132.892	1.459375	83.18165	78.20371
132.893	1.4875	83.08739	78.20871
132.894	1.453125	82.97427	78.20371
132.895	1.41875	82.88001	78.19871
132.896	1.390625	82.88001	78.20871
132.897	1.40625	82.78574	78.19871
132.898	1.409375	82.76689	78.20371
132.899	1.4125	82.63492	78.20371
132.9	1.346875	82.61607	78.21371
132.901	1.3375	82.54065	78.21371
132.902	1.375	82.55951	78.20371
132.903	1.396875	82.46524	78.20871
132.904	1.45625	82.31442	78.21371
132.905	1.440625	82.35213	78.21371
132.906	1.421875	82.22016	73.69658
132.907	1.4	82.22016	73.69157
132.908	1.365625	82.18245	73.69658
132.909	1.440625	82.10704	73.69157
132.91	1.509375	81.99392	73.68157
132.911	1.415625	81.97507	73.71158
132.912	1.384375	81.93736	73.70158
132.913	1.378125	81.71113	73.70158
132.914	1.3875	81.89966	73.69157
132.915	1.4	81.86195	73.70658
132.916	1.38125	81.76769	73.70158
132.917	1.34375	81.74883	73.69658
132.918	1.321875	81.59801	73.69157
132.919	1.3625	81.63572	73.69157
132.92	1.415625	81.40948	73.70158
132.921	1.43125	81.39063	75.19228
132.922	1.415625	81.33407	75.19729
132.923	1.409375	81.2398	75.18728
132.924	1.471875	81.14554	75.20729
132.925	1.440625	81.08898	75.20229
132.926	1.45625	80.97586	75.20229
132.927	1.440625	80.99472	75.21229
132.928	1.39375	81.01357	75.21229
132.929	1.390625	80.86275	75.20229
132.93	1.403125	80.84389	75.19729
132.931	1.384375	80.82504	75.20229
132.932	1.4	80.65537	75.20229
132.933	1.421875	80.71192	75.19729
132.934	1.3875	80.50454	75.20729
132.935	1.359375	80.46684	75.19729
132.936	1.415625	80.27831	75.20229
132.937	1.41875	80.27831	69.17944
132.938	1.421875	80.14634	69.17944
132.939	1.425	80.14634	69.17944
132.94	1.396875	80.07093	69.19444
132.941	1.428125	79.93896	69.19945
132.942	1.43125	79.99551	69.17944
132.943	1.440625	79.93896	69.18944
132.944	1.4125	79.78813	69.17944
132.945	1.4125	79.71272	69.17944
132.946	1.375	79.65616	69.18944
132.947	1.409375	79.5996	69.18944
132.948	1.43125	79.5996	69.17944
132.949	1.4125	79.65616	69.19444
132.95	1.359375	79.42993	69.18944
132.951	1.340625	79.5996	69.17443
132.952	1.375	79.26025	69.18944
132.953	1.409375	79.35452	70.71516
132.954	1.453125	79.26025	70.69515
132.955	1.434375	79.18484	70.68515
132.956	1.44375	79.14713	70.70016
132.957	1.41875	79.09058	70.69015
132.958	1.4625	79.03402	70.69015
132.959	1.45	78.97746	70.69015
132.96	1.509375	78.84549	70.68015
132.961	1.490625	78.84549	70.67514
132.962	1.45625	78.69466	70.70016
132.963	1.44375	78.77008	70.69015
132.964	1.440625	78.58155	70.69015
132.965	1.421875	78.61925	70.70016
132.966	1.415625	78.52499	70.69515
132.967	1.365625	78.50614	70.69015
132.968	1.35625	78.37417	70.68015
132.969	1.44375	78.2799	73.69157
132.97	1.478125	78.22334	73.68657
132.971	1.559375	78.12908	73.69658
132.972	1.578125	78.16678	73.68657
132.973	1.634375	78.09137	73.68657
132.974	1.709375	78.09137	73.69157
132.975	1.809375	77.88399	73.69658
132.976	1.9	77.77087	73.69658
132.977	1.91875	77.94055	73.69157
132.978	1.965625	77.78973	73.69658
132.979	2.021875	77.82743	73.71158
132.98	2.10625	77.78973	73.69658
132.981	2.253125	77.82743	73.70158
132.982	2.290625	77.78973	73.69157
132.983	2.328125	77.71431	73.69658
132.984	2.35	77.6389	73.69157
132.985	2.421875	77.48808	73.69658
132.986	2.55	77.48808	73.68157
132.987	2.596875	77.37496	73.70658
132.988	2.684375	77.43152	73.69157
132.989	2.653125	77.26185	73.69658
132.99	2.559375	77.18643	73.69658
132.991	2.559375	77.09217	73.70658
132.992	2.4625	77.07332	73.70158
132.993	2.328125	77.11102	73.68657
132.994	2.19375	77.05446	73.69157
132.995	2.1375	77.07332	73.69658
132.996	2.08125	77.05446	73.69157
132.997	2.034375	77.07332	73.69658
132.998	1.95	77.05446	73.69658
132.999	1.840625	76.92249	73.68657
133	1.703125	76.88479	73.69157
133.001	1.546875	76.80938	72.19586
133.002	1.5375	76.79052	72.20087
133.003	1.615625	76.71511	72.20087
133.004	1.553125	76.65855	72.19586
133.005	1.515625	76.58314	72.19586
133.006	1.496875	76.47002	72.20087
133.007	1.396875	76.52658	72.18086
133.008	1.43125	76.45117	72.19086
133.009	1.425	76.48888	72.19586
133.01	1.390625	76.3192	72.19086
133.011	1.325	76.35691	72.18586
133.012	1.290625	76.3192	72.19086
133.013	1.296875	76.30035	72.19086
133.014	1.2875	76.30035	72.19086
133.015	1.31875	76.13067	72.19086
133.016	1.3125	76.14953	72.20087
133.017	1.2875	76.14953	72.19086
133.018	1.278125	76.11182	72.19086
133.019	1.353125	75.97985	72.18586
133.02	1.40625	75.961	72.19086
133.021	1.453125	75.92329	72.19586
133.022	1.478125	75.90444	72.19086
133.023	1.446875	75.94214	72.19086
133.024	1.46875	75.81017	72.18586
133.025	1.49375	75.88558	72.20587
133.026	1.49375	75.86673	72.19586
133.027	1.490625	75.86673	72.20087
133.028	1.48125	75.88558	72.19086
133.029	1.39375	75.75361	72.19586
133.03	1.41875	75.71591	72.20587
133.031	1.425	75.6782	72.18086
133.032	1.45	75.60279	72.19086
133.033	1.41875	75.50853	70.68015
133.034	1.390625	75.60279	70.69015
133.035	1.36875	75.52738	70.69015
133.036	1.4	75.41426	70.69015
133.037	1.465625	75.45197	70.67514
133.038	1.453125	75.33885	70.68015
133.039	1.409375	75.37656	70.69015
133.04	1.415625	75.32	70.69515
133.041	1.46875	75.3577	70.68015
133.042	1.471875	75.32	70.69015
133.043	1.5125	75.20688	70.69515
133.044	1.503125	75.15032	70.70016
133.045	1.453125	75.07491	70.68015
133.046	1.4	75.05606	70.69015
133.047	1.428125	74.90523	70.70016
133.048	1.41875	75.0372	70.68515
133.049	1.4125	75.0372	72.18586
133.05	1.378125	74.92409	72.19086
133.051	1.365625	74.98065	72.20087
133.052	1.36875	74.86753	72.20087
133.053	1.384375	74.96179	72.18086
133.054	1.415625	74.88638	72.20587
133.055	1.4125	74.90523	72.19586
133.056	1.38125	74.82982	72.19086
133.057	1.365625	74.82982	72.19086
133.058	1.459375	74.81097	72.19086
133.059	1.50625	74.71671	72.19086
133.06	1.496875	74.73556	72.19086
133.061	1.4625	74.50932	72.19086
133.062	1.421875	74.73556	72.18586
133.063	1.396875	74.64129	72.20087
133.064	1.384375	74.54703	72.19586
133.065	1.396875	74.43391	69.18944
133.066	1.396875	74.3585	69.19444
133.067	1.371875	74.39621	69.19444
133.068	1.359375	74.3585	69.18944
133.069	1.4125	74.3585	69.18944
133.07	1.434375	74.28309	69.18944
133.071	1.4375	74.32079	69.18944
133.072	1.453125	74.50932	69.18944
133.073	1.465625	74.28309	69.18944
133.074	1.471875	74.3585	69.17443
133.075	1.4875	74.16997	69.17443
133.076	1.465625	74.24538	69.18444
133.077	1.4625	74.16997	69.18944
133.078	1.434375	74.24538	69.18444
133.079	1.415625	74.13227	69.17944
133.08	1.41875	74.01915	69.19444
133.081	1.428125	74.13227	67.67873
133.082	1.409375	74.038	67.67372
133.083	1.3875	74.07571	67.67372
133.084	1.371875	74.0003	67.67372
133.085	1.36875	74.038	67.67873
133.086	1.40625	74.05685	67.67873
133.087	1.4375	73.90603	67.66872
133.088	1.4875	74.09456	67.68373
133.089	1.46875	73.98144	67.67873
133.09	1.4375	73.96259	67.67873
133.091	1.45625	73.90603	67.67873
133.092	1.446875	73.86833	67.68873
133.093	1.503125	73.84947	67.68873
133.094	1.446875	73.79291	67.67372
133.095	1.421875	73.7175	67.68373
133.096	1.396875	73.60439	67.66872
133.097	1.434375	73.58553	67.68373
133.098	1.45625	73.56668	67.67873
133.099	1.434375	73.64209	67.67873
133.1	1.409375	73.64209	67.67873
133.101	1.371875	73.60439	67.67873
133.102	1.36875	73.51012	67.68873
133.103	1.43125	73.56668	67.68873
133.104	1.453125	73.64209	67.68373
133.105	1.43125	73.56668	67.69373
133.106	1.434375	73.56668	67.67873
133.107	1.45	73.49127	67.67873
133.108	1.48125	73.60439	67.67372
133.109	1.5	73.56668	67.67873
133.11	1.53125	73.47241	67.68373
133.111	1.490625	73.51012	67.67873
133.112	1.45	73.54783	67.67372
133.113	1.425	73.45356	64.6723
133.114	1.421875	73.41586	64.6723
133.115	1.453125	73.37815	64.6623
133.116	1.396875	73.28389	64.6773
133.117	1.40625	73.22733	64.6673
133.118	1.3875	73.26503	64.6773
133.119	1.378125	73.18962	64.68731
133.12	1.478125	73.0765	64.6773
133.121	1.496875	72.94453	64.6723
133.122	1.46875	72.90683	64.6673
133.123	1.4375	73.01995	64.6723
133.124	1.465625	72.98224	64.6773
133.125	1.46875	73.0765	64.6723
133.126	1.496875	72.92568	64.6723
133.127	1.4625	73.0388	64.6723
133.128	1.5	72.94453	64.6673
133.129	1.434375	73.00109	66.17301
133.13	1.43125	72.88798	66.17802
133.131	1.446875	72.88798	66.17301
133.132	1.5	72.77486	66.16301
133.133	1.44375	72.83142	66.17301
133.134	1.40625	72.86912	66.16801
133.135	1.440625	72.75601	66.17802
133.136	1.459375	72.7183	66.16801
133.137	1.46875	72.77486	66.17802
133.138	1.478125	72.64289	66.16801
133.139	1.475	72.73715	66.17301
133.14	1.428125	72.58633	66.17802
133.141	1.4	72.60518	66.17301
133.142	1.4625	72.47321	66.17301
133.143	1.5	72.56748	66.18302
133.144	1.521875	72.45436	66.18302
133.145	1.471875	72.54862	75.20229
133.146	1.478125	72.43551	75.20229
133.147	1.4625	72.45436	75.20229
133.148	1.45625	72.43551	75.19729
133.149	1.46875	72.36009	75.20229
133.15	1.43125	72.51092	75.19729
133.151	1.453125	72.45436	75.19228
133.152	1.421875	72.54862	75.20729
133.153	1.44375	72.41665	75.20729
133.154	1.46875	72.32239	75.19729
133.155	1.484375	72.34124	75.20229
133.156	1.478125	72.28468	75.20729
133.157	1.45625	72.43551	75.20229
133.158	1.478125	72.15271	75.19228
133.159	1.509375	72.19042	75.19729
133.16	1.55	72.19042	75.20229
133.161	1.5	72.20927	94.73154
133.162	1.434375	72.20927	94.74154
133.163	1.446875	71.98304	94.73154
133.164	1.425	72.09615	94.73154
133.165	1.475	72.02074	94.73654
133.166	1.45625	72.00189	94.74654
133.167	1.425	71.7568	94.74154
133.168	1.396875	71.86992	94.75154
133.169	1.434375	71.81336	94.75154
133.17	1.446875	71.73795	94.73154
133.171	1.484375	71.7191	94.74154
133.172	1.465625	71.64368	94.74154
133.173	1.46875	71.60598	94.74154
133.174	1.46875	71.49286	94.73154
133.175	1.503125	71.56827	94.74654
133.176	1.540625	71.58713	94.73654
133.177	1.509375	71.45516	114.3058
133.178	1.44375	71.47401	114.3008
133.179	1.434375	71.45516	114.2958
133.18	1.428125	71.51171	114.3008
133.181	1.4625	71.32319	114.3158
133.182	1.46875	71.45516	114.3108
133.183	1.453125	71.37974	114.2908
133.184	1.446875	71.30433	114.2908
133.185	1.40625	71.26663	114.3008
133.186	1.459375	71.19122	114.3008
133.187	1.525	71.24777	114.3008
133.188	1.559375	71.15351	114.2958
133.189	1.48125	71.00269	114.2958
133.19	1.440625	71.1158	114.2908
133.191	1.475	71.00269	114.3008
133.192	1.546875	71.02154	114.3008
133.193	1.540625	70.88957	120.2986
133.194	1.546875	70.81416	120.3187
133.195	1.475	70.71989	120.3036
133.196	1.45625	70.71989	120.2986
133.197	1.48125	70.64448	120.3136
133.198	1.434375	70.60678	120.3136
133.199	1.509375	70.62563	120.3086
133.2	1.484375	70.58792	120.2986
133.201	1.465625	70.66333	120.3086
133.202	1.45625	70.73875	120.3086
133.203	1.49375	70.62563	120.3136
133.204	1.503125	70.60678	120.3036
133.205	1.521875	70.66333	120.3036
133.206	1.48125	70.66333	120.3237
133.207	1.465625	70.55022	120.3136
133.208	1.528125	70.58792	120.2886
133.209	1.55	70.4371	123.3151
133.21	1.578125	70.4371	123.3151
133.211	1.496875	70.4371	123.3151
133.212	1.496875	70.32398	123.3001
133.213	1.459375	70.36169	123.3051
133.214	1.48125	70.24857	123.3051
133.215	1.45625	70.34284	123.3101
133.216	1.49375	70.32398	123.3251
133.217	1.45	70.36169	123.3151
133.218	1.415625	70.19201	123.3101
133.219	1.465625	70.19201	123.3301
133.22	1.50625	70.24857	123.3201
133.221	1.53125	70.26742	123.3001
133.222	1.515625	70.24857	123.3151
133.223	1.51875	70.09775	123.3051
133.224	1.484375	70.17316	123.3151
133.225	1.521875	70.1166	115.7865
133.226	1.540625	70.15431	115.7915
133.227	1.53125	70.1166	115.7915
133.228	1.484375	70.13545	115.7965
133.229	1.478125	70.19201	115.7815
133.23	1.5	70.1166	115.7965
133.231	1.53125	70.24857	115.7815
133.232	1.50625	70.09775	115.8015
133.233	1.45625	70.17316	115.7965
133.234	1.440625	70.06004	115.7815
133.235	1.403125	70.04119	115.7965
133.236	1.484375	70.0789	115.7915
133.237	1.509375	69.98463	115.7915
133.238	1.55	70.00348	115.7915
133.239	1.540625	69.94692	115.7915
133.24	1.503125	70.09775	115.7965
133.241	1.525	70.04119	114.2958
133.242	1.49375	69.94692	114.3008
133.243	1.578125	70.02234	114.3008
133.244	1.54375	69.98463	114.3058
133.245	1.50625	70.0789	114.3108
133.246	1.475	69.92807	114.2958
133.247	1.475	70.17316	114.2958
133.248	1.4875	70.19201	114.2908
133.249	1.509375	70.24857	114.2958
133.25	1.471875	70.32398	114.2958
133.251	1.465625	70.36169	114.2908
133.252	1.465625	70.64448	114.2908
133.253	1.496875	70.62563	114.3008
133.254	1.528125	70.90842	114.2958
133.255	1.509375	70.94613	114.3008
133.256	1.515625	71.1158	114.2958
133.257	1.53125	71.22892	111.2894
133.258	1.534375	71.49286	111.2844
133.259	1.540625	71.73795	111.2744
133.26	1.559375	71.86992	111.2744
133.261	1.528125	72.13386	111.2794
133.262	1.55	72.30354	111.2694
133.263	1.484375	72.77486	111.2794
133.264	1.478125	72.98224	111.2844
133.265	1.490625	73.24618	111.2844
133.266	1.5	73.6798	111.2894
133.267	1.471875	73.92488	111.2994
133.268	1.434375	74.43391	111.2894
133.269	1.45625	74.71671	111.2794
133.27	1.53125	75.24459	111.2944
133.271	1.54375	75.62164	111.2894
133.272	1.525	76.05526	111.2844
133.273	1.4875	76.58314	115.7965
133.274	1.540625	77.01676	115.7915
133.275	1.59375	77.6012	115.7915
133.276	1.5625	78.12908	115.7765
133.277	1.596875	78.71352	115.7915
133.278	1.5625	79.29796	115.7965
133.279	1.465625	80.05207	115.7965
133.28	1.446875	80.65537	115.7915
133.281	1.525	81.22095	115.7915
133.282	1.540625	81.93736	115.7965
133.283	1.478125	82.54065	115.7965
133.284	1.4375	83.31362	115.7815
133.285	1.49375	84.04889	115.7915
133.286	1.553125	84.72759	115.7815
133.287	1.559375	85.4817	115.7815
133.288	1.596875	86.16041	115.7865
133.289	1.578125	87.02764	114.3008
133.29	1.5625	87.78176	114.3008
133.291	1.55	88.66784	114.3058
133.292	1.590625	89.34655	114.3008
133.293	1.5875	90.0441	114.3008
133.294	1.59375	90.74166	114.2958
133.295	1.54375	91.55233	114.3158
133.296	1.496875	92.26874	114.3058
133.297	1.496875	92.85318	114.2808
133.298	1.55625	93.81468	114.3058
133.299	1.559375	94.49339	114.2908
133.3	1.53125	95.17209	114.3058
133.301	1.51875	96.00162	114.2908
133.302	1.475	96.73688	114.2958
133.303	1.50625	97.43444	114.2808
133.304	1.584375	98.00002	114.3058
133.305	1.578125	98.86726	111.2944
133.306	1.553125	99.47055	111.2794
133.307	1.534375	100.2247	111.2894
133.308	1.56875	100.696	111.2944
133.309	1.625	101.2993	111.2844
133.31	1.628125	101.8837	111.2844
133.311	1.571875	102.4493	111.2894
133.312	1.53125	102.9395	111.2794
133.313	1.515625	103.3542	111.2794
133.314	1.553125	103.901	111.2894
133.315	1.503125	104.2969	111.2694
133.316	1.521875	104.7305	111.2994
133.317	1.5125	105.1264	111.2944
133.318	1.446875	105.3715	111.2894
133.319	1.490625	105.6543	111.2894
133.32	1.528125	105.7674	111.2794
133.321	1.53125	106.1445	111.2794
133.322	1.525	106.2953	111.2694
133.323	1.521875	106.333	111.2844
133.324	1.496875	106.3896	111.2794
133.325	1.528125	106.3896	111.2794
133.326	1.553125	106.5215	111.2794
133.327	1.5875	106.465	111.2894
133.328	1.4625	106.4084	111.2844
133.329	1.453125	106.333	111.2894
133.33	1.434375	106.1822	111.2894
133.331	1.490625	106.2387	111.2794
133.332	1.446875	105.9748	111.2894
133.333	1.45	105.7297	111.2944
133.334	1.409375	105.4658	111.2794
133.335	1.371875	105.2584	111.2794
133.336	1.41875	104.9944	111.2744
133.337	1.465625	104.7117	111.2894
133.338	1.496875	104.4477	111.2894
133.339	1.471875	104.1084	111.2844
133.34	1.48125	103.7879	111.2794
133.341	1.484375	103.5051	111.2744
133.342	1.496875	103.1657	111.2844
133.343	1.5	102.8264	111.2844
133.344	1.50625	102.6378	111.2744
133.345	1.471875	102.2985	111.2794
133.346	1.428125	101.9591	111.2944
133.347	1.415625	101.714	111.2794
133.348	1.453125	101.3747	111.2744
133.349	1.403125	101.2239	111.2894
133.35	1.403125	100.828	111.2794
